tic,date,price,gvkey
XLE,1/4/2010,58.81,126374
XLE,1/5/2010,59.29,126374
XLE,1/6/2010,60,126374
XLE,1/7/2010,59.91,126374
XLE,1/8/2010,60.3,126374
XLE,1/11/2010,60.22,126374
XLE,1/12/2010,59.35,126374
XLE,1/13/2010,59.57,126374
XLE,1/14/2010,59.74,126374
XLE,1/15/2010,59.26,126374
XLE,1/19/2010,59.8,126374
XLE,1/20/2010,58.87,126374
XLE,1/21/2010,57.67,126374
XLE,1/22/2010,56.3,126374
XLE,1/25/2010,56.67,126374
XLE,1/26/2010,56.31,126374
XLE,1/27/2010,56.09,126374
XLE,1/28/2010,55.5,126374
XLE,1/29/2010,54.5,126374
XLE,2/1/2010,56.3,126374
XLE,2/2/2010,57.04,126374
XLE,2/3/2010,56.55,126374
XLE,2/4/2010,54.23,126374
XLE,2/5/2010,54.24,126374
XLE,2/8/2010,53.74,126374
XLE,2/9/2010,54.87,126374
XLE,2/10/2010,54.64,126374
XLE,2/11/2010,55.57,126374
XLE,2/12/2010,55.59,126374
XLE,2/16/2010,56.9,126374
XLE,2/17/2010,56.82,126374
XLE,2/18/2010,57.14,126374
XLE,2/19/2010,57.36,126374
XLE,2/22/2010,56.57,126374
XLE,2/23/2010,55.63,126374
XLE,2/24/2010,55.98,126374
XLE,2/25/2010,56.01,126374
XLE,2/26/2010,56.14,126374
XLE,3/1/2010,56.66,126374
XLE,3/2/2010,57.13,126374
XLE,3/3/2010,57.38,126374
XLE,3/4/2010,57.08,126374
XLE,3/5/2010,58.15,126374
XLE,3/8/2010,58.06,126374
XLE,3/9/2010,58.06,126374
XLE,3/10/2010,58.57,126374
XLE,3/11/2010,58.47,126374
XLE,3/12/2010,58.5,126374
XLE,3/15/2010,57.9,126374
XLE,3/16/2010,58.42,126374
XLE,3/17/2010,59.06,126374
XLE,3/18/2010,58.18,126374
XLE,3/19/2010,57.28,126374
XLE,3/22/2010,57.13,126374
XLE,3/23/2010,57.35,126374
XLE,3/24/2010,57.02,126374
XLE,3/25/2010,56.06,126374
XLE,3/26/2010,56.08,126374
XLE,3/29/2010,57.17,126374
XLE,3/30/2010,57.26,126374
XLE,3/31/2010,57.52,126374
XLE,4/1/2010,58.54,126374
XLE,4/5/2010,59.58,126374
XLE,4/6/2010,59.58,126374
XLE,4/7/2010,58.99,126374
XLE,4/8/2010,59.2,126374
XLE,4/9/2010,59.83,126374
XLE,4/12/2010,59.97,126374
XLE,4/13/2010,59.76,126374
XLE,4/14/2010,60.33,126374
XLE,4/15/2010,60.32,126374
XLE,4/16/2010,59.3,126374
XLE,4/19/2010,59.38,126374
XLE,4/20/2010,60.54,126374
XLE,4/21/2010,60.48,126374
XLE,4/22/2010,60.63,126374
XLE,4/23/2010,62.09,126374
XLE,4/26/2010,61.88,126374
XLE,4/27/2010,59.98,126374
XLE,4/28/2010,60.59,126374
XLE,4/29/2010,60.66,126374
XLE,4/30/2010,59.91,126374
XLE,5/3/2010,60.59,126374
XLE,5/4/2010,58.97,126374
XLE,5/5/2010,58.04,126374
XLE,5/6/2010,56.0549,126374
XLE,5/7/2010,54.99,126374
XLE,5/10/2010,57.34,126374
XLE,5/11/2010,56.96,126374
XLE,5/12/2010,57.75,126374
XLE,5/13/2010,57.38,126374
XLE,5/14/2010,56.24,126374
XLE,5/17/2010,55.66,126374
XLE,5/18/2010,55.23,126374
XLE,5/19/2010,54.6,126374
XLE,5/20/2010,52.16,126374
XLE,5/21/2010,53.07,126374
XLE,5/24/2010,51.86,126374
XLE,5/25/2010,51.98,126374
XLE,5/26/2010,51.87,126374
XLE,5/27/2010,54.07,126374
XLE,5/28/2010,53.05,126374
XLE,6/1/2010,50.53,126374
XLE,6/2/2010,52.72,126374
XLE,6/3/2010,53.43,126374
XLE,6/4/2010,51.55,126374
XLE,6/7/2010,51.1,126374
XLE,6/8/2010,51.95,126374
XLE,6/9/2010,51.41,126374
XLE,6/10/2010,53.99,126374
XLE,6/11/2010,54.32,126374
XLE,6/14/2010,54.04,126374
XLE,6/15/2010,55.62,126374
XLE,6/16/2010,55.58,126374
XLE,6/17/2010,55.52,126374
XLE,6/18/2010,55.61,126374
XLE,6/21/2010,55.49,126374
XLE,6/22/2010,53.87,126374
XLE,6/23/2010,53.46,126374
XLE,6/24/2010,52.34,126374
XLE,6/25/2010,52.49,126374
XLE,6/28/2010,51.78,126374
XLE,6/29/2010,50.07,126374
XLE,6/30/2010,49.68,126374
XLE,7/1/2010,49.5,126374
XLE,7/2/2010,49.38,126374
XLE,7/6/2010,49.86,126374
XLE,7/7/2010,51.62,126374
XLE,7/8/2010,52.35,126374
XLE,7/9/2010,52.62,126374
XLE,7/12/2010,52.48,126374
XLE,7/13/2010,53.11,126374
XLE,7/14/2010,53.05,126374
XLE,7/15/2010,52.99,126374
XLE,7/16/2010,51.73,126374
XLE,7/19/2010,52.06,126374
XLE,7/20/2010,53.25,126374
XLE,7/21/2010,52.38,126374
XLE,7/22/2010,53.54,126374
XLE,7/23/2010,53.78,126374
XLE,7/26/2010,54.25,126374
XLE,7/27/2010,53.99,126374
XLE,7/28/2010,53.87,126374
XLE,7/29/2010,53.95,126374
XLE,7/30/2010,53.84,126374
XLE,8/2/2010,55.72,126374
XLE,8/3/2010,55.7,126374
XLE,8/4/2010,56.13,126374
XLE,8/5/2010,56.31,126374
XLE,8/6/2010,55.64,126374
XLE,8/9/2010,55.87,126374
XLE,8/10/2010,55.41,126374
XLE,8/11/2010,53.76,126374
XLE,8/12/2010,53.44,126374
XLE,8/13/2010,53.35,126374
XLE,8/16/2010,53.34,126374
XLE,8/17/2010,54.23,126374
XLE,8/18/2010,53.71,126374
XLE,8/19/2010,52.84,126374
XLE,8/20/2010,52.19,126374
XLE,8/23/2010,52.21,126374
XLE,8/24/2010,51.4,126374
XLE,8/25/2010,51.24,126374
XLE,8/26/2010,50.78,126374
XLE,8/27/2010,52.1,126374
XLE,8/30/2010,51.34,126374
XLE,8/31/2010,51.2,126374
XLE,9/1/2010,53.11,126374
XLE,9/2/2010,53.55,126374
XLE,9/3/2010,54.2,126374
XLE,9/7/2010,53.39,126374
XLE,9/8/2010,53.85,126374
XLE,9/9/2010,53.96,126374
XLE,9/10/2010,54.52,126374
XLE,9/13/2010,54.96,126374
XLE,9/14/2010,54.77,126374
XLE,9/15/2010,54.66,126374
XLE,9/16/2010,54.41,126374
XLE,9/17/2010,53.89,126374
XLE,9/20/2010,54.8,126374
XLE,9/21/2010,54.84,126374
XLE,9/22/2010,54.44,126374
XLE,9/23/2010,54.1,126374
XLE,9/24/2010,55.27,126374
XLE,9/27/2010,55.06,126374
XLE,9/28/2010,55.45,126374
XLE,9/29/2010,56.04,126374
XLE,9/30/2010,56.06,126374
XLE,10/1/2010,56.81,126374
XLE,10/4/2010,56.1,126374
XLE,10/5/2010,57.42,126374
XLE,10/6/2010,57.93,126374
XLE,10/7/2010,57.64,126374
XLE,10/8/2010,58.36,126374
XLE,10/11/2010,58.52,126374
XLE,10/12/2010,58.43,126374
XLE,10/13/2010,59.14,126374
XLE,10/14/2010,59.05,126374
XLE,10/15/2010,59.21,126374
XLE,10/18/2010,59.37,126374
XLE,10/19/2010,58.19,126374
XLE,10/20/2010,58.94,126374
XLE,10/21/2010,58.91,126374
XLE,10/22/2010,59.3,126374
XLE,10/25/2010,59.46,126374
XLE,10/26/2010,59.58,126374
XLE,10/27/2010,59.33,126374
XLE,10/28/2010,59.2,126374
XLE,10/29/2010,59.24,126374
XLE,11/1/2010,59.31,126374
XLE,11/2/2010,59.9625,126374
XLE,11/3/2010,60.09,126374
XLE,11/4/2010,62,126374
XLE,11/5/2010,62.31,126374
XLE,11/8/2010,62.5,126374
XLE,11/9/2010,62.38,126374
XLE,11/10/2010,63.1825,126374
XLE,11/11/2010,63.88,126374
XLE,11/12/2010,62.94,126374
XLE,11/15/2010,62.62,126374
XLE,11/16/2010,61.45,126374
XLE,11/17/2010,61.7,126374
XLE,11/18/2010,63.06,126374
XLE,11/19/2010,63.59,126374
XLE,11/22/2010,63.392,126374
XLE,11/23/2010,62.152,126374
XLE,11/24/2010,63.2725,126374
XLE,11/26/2010,62.52,126374
XLE,11/29/2010,62.93,126374
XLE,11/30/2010,62.71,126374
XLE,12/1/2010,64.57,126374
XLE,12/2/2010,65.53,126374
XLE,12/3/2010,65.82,126374
XLE,12/6/2010,66.04,126374
XLE,12/7/2010,65.79,126374
XLE,12/8/2010,65.48,126374
XLE,12/9/2010,65.63,126374
XLE,12/10/2010,65.9,126374
XLE,12/13/2010,66.46,126374
XLE,12/14/2010,66.15,126374
XLE,12/15/2010,65.79,126374
XLE,12/16/2010,66.16,126374
XLE,12/17/2010,65.89,126374
XLE,12/20/2010,66.32,126374
XLE,12/21/2010,66.99,126374
XLE,12/22/2010,67.22,126374
XLE,12/23/2010,67.41,126374
XLE,12/27/2010,67.17,126374
XLE,12/28/2010,67.42,126374
XLE,12/29/2010,68.09,126374
XLE,12/30/2010,68.15,126374
XLE,12/31/2010,68.25,126374
XLE,1/3/2011,68.76,126374
XLE,1/4/2011,68.17,126374
XLE,1/5/2011,68.44,126374
XLE,1/6/2011,67.79,126374
XLE,1/7/2011,68.28,126374
XLE,1/10/2011,68.01,126374
XLE,1/11/2011,69.14,126374
XLE,1/12/2011,70.09,126374
XLE,1/13/2011,69.895,126374
XLE,1/14/2011,70.65,126374
XLE,1/18/2011,71.09,126374
XLE,1/19/2011,70.23,126374
XLE,1/20/2011,69.73,126374
XLE,1/21/2011,70.1,126374
XLE,1/24/2011,70.36,126374
XLE,1/25/2011,70.1575,126374
XLE,1/26/2011,71.84,126374
XLE,1/27/2011,71.42,126374
XLE,1/28/2011,71.11,126374
XLE,1/31/2011,73.15,126374
XLE,2/1/2011,74.34,126374
XLE,2/2/2011,74.28,126374
XLE,2/3/2011,74.32,126374
XLE,2/4/2011,74.13,126374
XLE,2/7/2011,74.56,126374
XLE,2/8/2011,74.3075,126374
XLE,2/9/2011,73.37,126374
XLE,2/10/2011,74.12,126374
XLE,2/11/2011,74.11,126374
XLE,2/14/2011,75.74,126374
XLE,2/15/2011,74.95,126374
XLE,2/16/2011,75.95,126374
XLE,2/17/2011,76.7,126374
XLE,2/18/2011,77.02,126374
XLE,2/22/2011,76.27,126374
XLE,2/23/2011,77.82,126374
XLE,2/24/2011,76.72,126374
XLE,2/25/2011,77.94,126374
XLE,2/28/2011,78.54,126374
XLE,3/1/2011,77.07,126374
XLE,3/2/2011,77.51,126374
XLE,3/3/2011,78.84,126374
XLE,3/4/2011,78.34,126374
XLE,3/7/2011,77.79,126374
XLE,3/8/2011,77.15,126374
XLE,3/9/2011,76.619,126374
XLE,3/10/2011,73.83,126374
XLE,3/11/2011,75.11,126374
XLE,3/14/2011,75.52,126374
XLE,3/15/2011,74.95,126374
XLE,3/16/2011,73.75,126374
XLE,3/17/2011,76,126374
XLE,3/18/2011,75.39,126374
XLE,3/21/2011,77.68,126374
XLE,3/22/2011,77.51,126374
XLE,3/23/2011,77.71,126374
XLE,3/24/2011,77.99,126374
XLE,3/25/2011,78.69,126374
XLE,3/28/2011,78.5,126374
XLE,3/29/2011,79.46,126374
XLE,3/30/2011,80.01,126374
XLE,3/31/2011,79.75,126374
XLE,4/1/2011,79.99,126374
XLE,4/4/2011,80.04,126374
XLE,4/5/2011,80.28,126374
XLE,4/6/2011,79.44,126374
XLE,4/7/2011,79.44,126374
XLE,4/8/2011,79.72,126374
XLE,4/11/2011,78.1475,126374
XLE,4/12/2011,75.73,126374
XLE,4/13/2011,76.04,126374
XLE,4/14/2011,76.56,126374
XLE,4/15/2011,77.19,126374
XLE,4/18/2011,76.04,126374
XLE,4/19/2011,76.81,126374
XLE,4/20/2011,78.62,126374
XLE,4/21/2011,78.98,126374
XLE,4/25/2011,78.57,126374
XLE,4/26/2011,79.35,126374
XLE,4/27/2011,79.31,126374
XLE,4/28/2011,79.3,126374
XLE,4/29/2011,80.479,126374
XLE,5/2/2011,79.41,126374
XLE,5/3/2011,77.42,126374
XLE,5/4/2011,76.05,126374
XLE,5/5/2011,74.47,126374
XLE,5/6/2011,74.8,126374
XLE,5/9/2011,76.11,126374
XLE,5/10/2011,76.47,126374
XLE,5/11/2011,74.26,126374
XLE,5/12/2011,74.15,126374
XLE,5/13/2011,73.79,126374
XLE,5/16/2011,73.23,126374
XLE,5/17/2011,73.23,126374
XLE,5/18/2011,74.71,126374
XLE,5/19/2011,74.72,126374
XLE,5/20/2011,74.63,126374
XLE,5/23/2011,73.47,126374
XLE,5/24/2011,74.51,126374
XLE,5/25/2011,75.77,126374
XLE,5/26/2011,76.15,126374
XLE,5/27/2011,76.34,126374
XLE,5/31/2011,77.11,126374
XLE,6/1/2011,75.27,126374
XLE,6/2/2011,75.24,126374
XLE,6/3/2011,75.26,126374
XLE,6/6/2011,73.56,126374
XLE,6/7/2011,73.56,126374
XLE,6/8/2011,73.78,126374
XLE,6/9/2011,74.78,126374
XLE,6/10/2011,73.33,126374
XLE,6/13/2011,72.17,126374
XLE,6/14/2011,73.71,126374
XLE,6/15/2011,72.02,126374
XLE,6/16/2011,72.13,126374
XLE,6/17/2011,71.685,126374
XLE,6/20/2011,71.88,126374
XLE,6/21/2011,73.31,126374
XLE,6/22/2011,73.1,126374
XLE,6/23/2011,72.3,126374
XLE,6/24/2011,70.93,126374
XLE,6/27/2011,71.31,126374
XLE,6/28/2011,73.39,126374
XLE,6/29/2011,74.25,126374
XLE,6/30/2011,75.35,126374
XLE,7/1/2011,76.06,126374
XLE,7/5/2011,76.53,126374
XLE,7/6/2011,76.39,126374
XLE,7/7/2011,77.54,126374
XLE,7/8/2011,76.89,126374
XLE,7/11/2011,75.065,126374
XLE,7/12/2011,74.79,126374
XLE,7/13/2011,75.35,126374
XLE,7/14/2011,74.85,126374
XLE,7/15/2011,76.86,126374
XLE,7/18/2011,76.6,126374
XLE,7/19/2011,77.995,126374
XLE,7/20/2011,77.8,126374
XLE,7/21/2011,79.33,126374
XLE,7/22/2011,79.73,126374
XLE,7/25/2011,79.41,126374
XLE,7/26/2011,79.03,126374
XLE,7/27/2011,77.535,126374
XLE,7/28/2011,77.22,126374
XLE,7/29/2011,76.45,126374
XLE,8/1/2011,76.34,126374
XLE,8/2/2011,74.215,126374
XLE,8/3/2011,73.785,126374
XLE,8/4/2011,68.73,126374
XLE,8/5/2011,68.07,126374
XLE,8/8/2011,62.28,126374
XLE,8/9/2011,65.45,126374
XLE,8/10/2011,63.19,126374
XLE,8/11/2011,66.47,126374
XLE,8/12/2011,66.96,126374
XLE,8/15/2011,69.22,126374
XLE,8/16/2011,68.07,126374
XLE,8/17/2011,68.34,126374
XLE,8/18/2011,64.38,126374
XLE,8/19/2011,63.24,126374
XLE,8/22/2011,62.73,126374
XLE,8/23/2011,65.56,126374
XLE,8/24/2011,65.95,126374
XLE,8/25/2011,64.559,126374
XLE,8/26/2011,65.81,126374
XLE,8/29/2011,67.73,126374
XLE,8/30/2011,68.13,126374
XLE,8/31/2011,68.64,126374
XLE,9/1/2011,68.12,126374
XLE,9/2/2011,66.22,126374
XLE,9/6/2011,65.5,126374
XLE,9/7/2011,67.9,126374
XLE,9/8/2011,67.11,126374
XLE,9/9/2011,64.89,126374
XLE,9/12/2011,65.195,126374
XLE,9/13/2011,65.38,126374
XLE,9/14/2011,66.19,126374
XLE,9/15/2011,67.505,126374
XLE,9/16/2011,67.09,126374
XLE,9/19/2011,66.03,126374
XLE,9/20/2011,65.62,126374
XLE,9/21/2011,62.89,126374
XLE,9/22/2011,59.34,126374
XLE,9/23/2011,58.7,126374
XLE,9/26/2011,60.84,126374
XLE,9/27/2011,61.73,126374
XLE,9/28/2011,59.71,126374
XLE,9/29/2011,60.28,126374
XLE,9/30/2011,58.51,126374
XLE,10/3/2011,56.52,126374
XLE,10/4/2011,58.37,126374
XLE,10/5/2011,60.52,126374
XLE,10/6/2011,61.66,126374
XLE,10/7/2011,60.9,126374
XLE,10/10/2011,63.66,126374
XLE,10/11/2011,63.79,126374
XLE,10/12/2011,64.13,126374
XLE,10/13/2011,64.04,126374
XLE,10/14/2011,66.6,126374
XLE,10/17/2011,65.39,126374
XLE,10/18/2011,67.49,126374
XLE,10/19/2011,66.79,126374
XLE,10/20/2011,67.31,126374
XLE,10/21/2011,68.55,126374
XLE,10/24/2011,69.45,126374
XLE,10/25/2011,68,126374
XLE,10/26/2011,69.47,126374
XLE,10/27/2011,72.55,126374
XLE,10/28/2011,73.04,126374
XLE,10/31/2011,69.71,126374
XLE,11/1/2011,67.46,126374
XLE,11/2/2011,69.49,126374
XLE,11/3/2011,71.32,126374
XLE,11/4/2011,71.26,126374
XLE,11/7/2011,71.65,126374
XLE,11/8/2011,72.82,126374
XLE,11/9/2011,69.6,126374
XLE,11/10/2011,70.81,126374
XLE,11/11/2011,72.26,126374
XLE,11/14/2011,71.31,126374
XLE,11/15/2011,71.23,126374
XLE,11/16/2011,70.16,126374
XLE,11/17/2011,68.56,126374
XLE,11/18/2011,68.15,126374
XLE,11/21/2011,66.93,126374
XLE,11/22/2011,66.3,126374
XLE,11/23/2011,64.29,126374
XLE,11/25/2011,63.83,126374
XLE,11/28/2011,66.22,126374
XLE,11/29/2011,67.17,126374
XLE,11/30/2011,70.87,126374
XLE,12/1/2011,70.48,126374
XLE,12/2/2011,70.42,126374
XLE,12/5/2011,71.29,126374
XLE,12/6/2011,71.28,126374
XLE,12/7/2011,70.6,126374
XLE,12/8/2011,68.63,126374
XLE,12/9/2011,70.192,126374
XLE,12/12/2011,68.55,126374
XLE,12/13/2011,67.91,126374
XLE,12/14/2011,66,126374
XLE,12/15/2011,65.72,126374
XLE,12/16/2011,66.14,126374
XLE,12/19/2011,64.98,126374
XLE,12/20/2011,67.65,126374
XLE,12/21/2011,68.4,126374
XLE,12/22/2011,69.2,126374
